SMILES,LogS
O=C1C(c2cc(O)c(O)cc2)=COc2c1c(O)cc(OC1C(O)C(O)C(O)C(CO)O1)c2,-3.652
O=[N+](OCCCCCC)[O-],-3.1259999
S(C(C(=O)O)C(C)C)C(C(=O)O)C(C)C,-1.757
O=C(N(CC)c1c(C)cccc1)N,-0.20999999
O=[N+]([O-])c1c(N/N=C(/C(=O)O)\C)ccc([N+](=O)[O-])c1,-1.017
O=C(Nc1ccc(C(=O)C)cc1)Nc1ccc(C(=O)C)cc1,-3.859
O=[N+](OCC([N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],-2.5450001
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2CC3[C@@](C)(C4C([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,-4.080999899999999
ClC(Cl)(Cl)C(NC=O)Nc1cc(Cl)c(Cl)cc1,-3.323
O=C1SC=CC1,-0.222
S=C1SNC(=S)N1,-1.7619999999999998
S(C)C=1N(N)C(=O)C(C(C)(C)C)=NN=1,-2.3099999
O=[N+]([O-])c1c(C(=O)O)cccc1C(=O)O,-1.99
ClCC(=O)N(C(C#C)C)c1ccccc1,-2.6470001
O=[N+]([O-])c1c(O)cc(c([N+](=O)[O-])c1)-c1ccccc1,-4.461
O=C(c1[n+]([O-])onc1C(=O)c1occc1)c1occc1,-3.8469999
P(=O)(OCC)(OCC)N=C1SCS1,-0.68400002
S(C#N)CSc1sc2c(n1)cccc2,-3.28
O=C(Nc1cc2C(=O)OCc2cc1)C,-2.5999999
Brc1cc(C(=O)O)c(Cl)cc1,-1.952
O=C1N(C)c2c(OC1)cccc2,-2.1440001
ClC(Cl)(Cl)C(OC(=O)C)c1cc(Cl)c(Cl)cc1,-3.828000100000001
O=[N+](OC(CCC)C)[O-],-2.4809999
O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,-3.698
O=C(O)c1c(C)snn1,-0.46000001
S=C(SC(C(=O)O)CC(=O)O)OCC,-0.995
O=C(O)C(C)c1cc2c(cc(OC)cc2)cc1,-4.1609998
Clc1c(Cl)ccc(N(C(=O)c2ccccc2)C(C(=O)OCC)C)c1,-4.263
S(C)c1c(C)cc(OP(=O)(OCC)NC(C)C)cc1,-2.9649999
O=C(OC)c1c(N)ccs1,-1.895
ClC(Cl)(SN(S(=O)(=O)C)c1ccccc1)C(Cl)(Cl)F,-5.1479998
O=[N+]([O-])c1c(C(=O)CC(=O)O)cccc1,-1.8430001
O=C(Oc1c2OC(C)(C)Oc2ccc1)NC,-2.934
O=C(OC1C(Cc2ccc(OC)cc2)NCC1O)C,-1.608
S(C)c1nc(NC(C(C)C)C)nc(NCC)n1,-3.7079999
Clc1nc(NC(C)C)nc(NC2CC2)n1,-3.5190001000000004
O=C(O[C@H]1C(C)=C(CC#C)C(=O)C1)[C@H]1[C@H](C=C(C)C)C1(C)C,-4.5749998
O=C1N(C)C(=O)c2n(CC)cnc2N1C,-0.75400001
O=C1N(C)C(=O)c2n(CCCO)cnc2N1C,-0.154
O=C(OC)C(C#N)C(=O)CC(C)C,-2.7249999
S=C1SSC(NC(=O)C)=N1,-2.381
ClC1=C(OP(=O)(OC)OC)C2C1C=CC2,-2.0009999
O=C(O)CC(CCC(CC(=O)O)(C)C)(C)C,-3.132
O=C(OCCCCCC)c1cnccc1,-2.654
N(C)c1[nH]c2ncncc2n1,-1.827
O=C1C(CCCC)=C(C)N=C(NCC)N1,-3.145
S=P(OCC)(OCC)Oc1nn(-c2ccccc2)cn1,-3.905
O=C(OC)c1cc(O)c(OC)c(O)c1,-1.598
S=P(SCC(=O)N1C(C)CCCC1)(OCCC)OCCC,-4.1500001000000015
O=C(OCCC)NCCCN(C)C,0.67900002
O=C1NC=Nc2nc(c(-c3ccccc3)nc12)-c1ccccc1,-3.1589999
Ic1c(O)c(C)ccc1,-1.8380001
Clc1cc(Cl)cc(Oc2ccc(Cl)cc2)c1,-5.52
Clc1c2N(CC(=O)OCC)C(=O)Sc2ccc1,-3.7620001
O=C1N=CNC(=O)C1,-1.652
S=P(OCC)(Oc1c(C(=O)OC(C)C)cccc1)NC(C)C,-4.1939998
Clc1cc(C)c(OCC(SCC)=O)cc1,-5.027
O=C(/C(=N\O)/c1ccccc1)C,-2.3680000000000003
O=C(O)/C=C/c1cc(O)ccc1,-2.0980000000000003
Clc1c(-c2cc(Cl)ccc2)cccc1,-5.585
BrC(Br)C,-1.1799999
C(C)(C)c1ccc(-c2ccccc2)cc1,-5.5149999
O=C(OCc1cc(Oc2ccccc2)ccc1)C1C(C)(C)C1C=C(C)C,-7.558000099999999
S(C)C=1C(=O)c2c(C(=O)C=1)cccc2,-4.4650002
O=C(NC(C(=O)O)C(C)C)N,-1.5319999
S(P(=O)(OC(C)C)OC(C)C)Cc1ccccc1,-2.858
S(=O)(=O)(Oc1cc2C(C)(C)C(OCC)Oc2cc1)C,-3.7579999
FC(F)(F)c1cc([N+](=O)[O-])c(N(CCC)CC2CC2)c([N+](=O)[O-])c1,-6.5409999
O(/N=C/C1(C)SC(C)CS1)C(=O)NC,-2.3699999
P(=O)(Oc1c(C)cccc1)(Oc1ccc(C)cc1)Oc1ccccc1,-6.3730001
P(=O)(OCC(C)C)(OCC)OCC,-1.177
ClC(Cl)(Cl)C(NC=O)N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1,-4.1609998
O=C(OCCCCCCCC(C)C)c1c(C(=O)OCCCCCCCC(C)C)cccc1,-6.2030001
S(=O)(=O)(O)c1ccc(N2C(=O)C=C(C)N2)cc1,-1.673
O=C(OCCCCCCCC(C)C)CCCCC(=O)OCCCCCCCC(C)C,-9.9870005
ClC=1C(=O)N(c2cc(C(F)(F)F)ccc2)N=CC=1NC,-3.9549999
Clc1cc2c(CC(=O)OCC)n[nH]c2cc1,-3.026
ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2c(C1=O)cccc2,-5.026
O=C1N(C)C(=O)c2n(CCC)cnc2N1C,0.017000001
O=C(O)C(CC(C(=O)O)CC)CC,-1.09
S=C1N=Cc2nc[nH]c2N1,-2.569
O=[N+]([O-])c1c(c([N+](=O)[O-])ccc1O)-c1ccccc1,-3.716000100000001
Clc1ccc(CSC(=O)N(CC)CC)cc1,-3.964
Clc1c(Oc2ccccc2)c(Cl)ccc1,-5.0609999000000006
O=C(OCc1cc(Cc2ccccc2)oc1)[C@@H]1[C@@H](C=C(C)C)C1(C)C,-6.0520000000000005
O=[N+]([O-])C=1C(=O)NC(=O)N(C)C=1,-1.998
O=C(O)C1C(C)(C)C(C(=O)C)C1,-1.085
Brc1ccc(-c2ccc(C(O)CC(c3ccccc3)C=3C(=O)Oc4c(C=3O)cccc4)cc2)cc1,-4.4429998
FC(F)(F)c1c(N)c([N+](=O)[O-])c(N(CC)CC)c([N+](=O)[O-])c1,-5.4670000000000005
FC(F)(F)c1c(N)c([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,-7.429999799999999
O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1,-1.3019999999999998
S=P(OC)(OC)Oc1nc(N(CC)CC)nc(C)c1,-4.5500002
S(Sc1ccccc1)CC(N)C(=O)O,-2.661
O=C(NCCCCCCCCCCCCCCCC)c1cnccc1,-2.96
S=C(SCC(=O)O)NCC(=O)O,-1.2990000000000002
P(=O)(OCCCCCCCC(C)C)(Oc1ccccc1)Oc1ccccc1,-5.7170000000000005
O=C(OCC)Nc1[nH]cnc-2ncnc1-2,-2.9400001
S(CC)Cc1c(OC(=O)NC)cccc1,-2.0929999
BrCCS(=O)(=O)CC,-0.43900001
O=[N+](OC(C(O)C(O[N+](=O)[O-])CO[N+](=O)[O-])C(O[N+](=O)[O-])CO[N+](=O)[O-])[O-],-3.0910001
O=C1N=C(N)C=2NC(=O)NC=2N1,-4.9219999
CC1OC2(OC(C)CC2)CC1,-0.449
FC(F)(F)c1cc(Nc2c(C(=O)OCCOCCO)cccc2)ccc1,-5.3629999
S(P(=O)(OC)NC(=O)C)C,0.64999998
S=P(SCN1C(=O)Oc2c1cccc2)(OCC)OCC,-5.1900001
Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cccc3,-8.708000199999999
O=C(O)C(O)(CC(=O)O)c1ccccc1,-1.127
S=C1N(CC(=O)O)C(C)=CS1,-1.9630001
Ic1c(N(C(=O)C)C)c(I)c(C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)OC2O)c(I)c1NC(=O)C,-0.198
S=P(O/C(=C/C(=O)OC(C)C)/C)(OC)NCC,-3.408
OC(C(CCCC)C)C,-2.0580001
Clc1c(Cl)cc(c(Cl)c1)-c1cc(Cl)c(Cl)cc1,-7.387000099999999
Brc1c(N)c2C(=O)c3c(O)ccc(N)c3C(=O)c2c(O)c1,-10.772
Clc1c(Cl)c(C(=O)O)oc1Cl,-2.2190001
O=CC(O)C1C(O)C(O)C(=O)O1,0.1639999999999999
Brc1c(C(=O)O)occ1Br,-2.089
O=C1N=CC(CC)=C(N)N1,-1.02
Clc1c(Cl)ccc(-c2c(Cl)cc(Cl)cc2)c1,-6.900000099999999
Clc1c(c(Cl)cc(Cl)c1)-c1ccc(Cl)cc1,-6.506
Clc1c(Cl)ccc(-c2cc(Cl)c(Cl)cc2)c1,-8.71
Clc1c(Cl)c(-c2cc(Cl)c(Cl)cc2)ccc1Cl,-7.981999900000001
O=C(OCOC(=O)c1c(OC(=O)C)cccc1)C,-2.016
Clc1c(Cl)cc(c(Cl)c1)-c1ccc(Cl)cc1,-7.77
Clc1c(Cl)cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,-8.8500004
Clc1cc(Cl)cc(N2C(=O)C3(C)C(C)(C2=O)C3)c1,-4.8000002
Clc1c(Oc2cc(OC)c([N+](=O)[O-])cc2)ccc(Cl)c1,-6.02
Clc1c(Cl)c(-c2ccc(Cl)cc2)ccc1Cl,-6.875
N(/C=N/c1c(C)cc(C)cc1)(/C=N/c1c(C)cc(C)cc1)C,-5.4670000000000005
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)c(Cl)c(Cl)cc1Cl,-9.1000004
O=C(Nc1c(CC)cccc1)C,-1.591
ClCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.5970001
Clc1c(-c2ccccc2)ccc(Cl)c1,-5.2880001
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,-8.375
Clc1c(Cl)c(Cl)cc(c1Cl)-c1ccccc1,-7.3189997999999985
S(=O)(=O)(OC(COS(=O)(=O)C)COS(=O)(=O)C)C,-2.191
O=C1C(CCC)(CC)C(=O)NC(=O)N1,-1.3530000000000002
S(C)c1[nH]c2ncncc2n1,-2.033
ClC(Sc1c(Cl)cc(NC(=O)N(C)C)cc1)(F)F,-0.63499999
S(C)c1nc2[nH]cnc2cn1,-2.5469999
O=[N+]([O-])c1c(NC(CC)C)c([N+](=O)[O-])cc(C(C)(C)C)c1,-5.4699998
O=C1N=CNC=2NC(=O)C=NC1=2,-2.8169999
O(C)c1nc(NC(C)(C)C)nc(NCC)n1,-3.2390001
O=[N+]([O-])c1c(N(CCC)CCC)c([N+](=O)[O-])cc(C(C)C)c1,-6.4489999000000005
Clc1cc2Oc3c(Oc2cc1)cc(Cl)cc3,-7.829
P(=O)(Oc1ccccc1)(Oc1ccccc1)NN,-2.237
O=C1N(C)C(=O)C=2N(C)C(=O)NC=2N1,-2.441
Brc1cc(C(=O)O)c(C(=O)O)c(C(=O)O)c1,-1.4480000000000002
O=[N+]([O-])C(C(c1ccc(OC)cc1)c1ccc(OC)cc1)C,-4.545000099999998
Clc1c(N2C(=O)OC(C(C)(C)C)=N2)ccc(NC(=O)N(C)C)c1,-4.3260002
O=C1N=CNc2nc(C)cnc12,-1.5630000000000002
Clc1c(Cl)c(Cl)c2Oc3c(c(Cl)c(Cl)cc3)Oc2c1Cl,-10.99
O(C(O)CC)CCCOC,0.8290000000000001
Clc1c(CSC(=O)N(CC)CC)cccc1,-4.0310001
Clc1c(OP(=S)(SCCC)OCC)ccc(Cl)c1,-6.692999799999999
S(=O)(=O)(C(/C(=N/OC(=O)NC)/C)C)C,-0.027000001
Clc1c2C(=O)c3c(c(S(=O)(=O)O)ccc3)C(=O)c2ccc1,0.19
O=C(O)C(C(C(=O)O)C)C(C)C,-1.4349999
Clc1c(-c2ccc(Cl)cc2)cccc1,-5.2800002
S(C(SCC(=O)O)SCC(=O)O)CC(=O)O,-1.423
Clc1c(Cl)cc(c(Cl)c1)-c1c(Cl)cc(Cl)c(Cl)c1,-8.5799999
Clc1c(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2)ccc1Cl,-8.380999599999999
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)cc(Cl)c(Cl)c1,-8.010999700000001
Clc1c(NC(C(=O)O)C)cccc1,-2.3269999
Clc1c(C)cc(O)c(C(=O)O)c1,-3.125
Clc1c(C(OCC=C)Cn2cncc2)ccc(Cl)c1,-3.2179999
Clc1cnc2N(CSP(=O)(OC)OC)C(=O)Oc2c1,-2.47
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)cc(Cl)cc1,-8.5200005
O=C(O)C(C(O)C(C)C)(C)C,-0.89700001
O=C(O)C(C(O)c1ccccc1)CC,-1.0190001
Clc1c(Cl)c2Oc3c(Oc2cc1Cl)cc(Cl)c(Cl)c3,-9.4729996
O=C(Nc1ncccc1)C=1N(C)S(=O)(=O)c2c(C=1O)cccc2,-4.1589999
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,-5.0609999000000006
Clc1c(Cl)cccc1-c1c(Cl)cc(Cl)cc1,-6.6810002000000015
C(#CCC)C(C)C,-2.7449999
S(C(=O)N(C(CC)C)C(CC)C)Cc1ccccc1,-5.0479999000000015
O=C(N)c1nn([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn1,-0.235
O(CCc1ccc(OCC(O)CNC(C)C)cc1)C,-1.199
O(C)c1nc2[nH]cnc2cn1,-1.46
O=C(NC(C(=O)O)Cc1ccccc1)N,-2.096
Oc1ncnc2c1nccc2,-2.0639999
Clc1c(-c2c(Cl)cccc2)cc(Cl)cc1,-5.809
Clc1c(-c2c(Cl)cccc2)ccc(Cl)c1,-6.4899998
Clc1c(Cl)cc(c(Cl)c1)-c1c(Cl)ccc(Cl)c1,-7.326000200000001
ClC(Cl)C(=O)N(CC=C)CC=C,-1.619
ClCC([N+](=O)[O-])C,-1.189
Brc1c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)cc(Br)c1,-6.5359998
ClCC[Si](OCCOC)(OCCOC)OCCOC,-1.103
S(=O)(=O)(Nc1c(C)cc(S(=O)(=O)c2ccccc2)cc1)C(F)(F)F,-3.8010001
Brc1oc(C(=O)N/N=C/C=C/c2oc([N+](=O)[O-])cc2)cc1,-5.072
S=C1NC(=O)C(C(=O)OCC)=CN1,-2.0969999
Brc1c(OCC(=O)O)c(C)cc(C)c1,-3.1229999
S=P(OC)(OC)Oc1nc(CC)nc(OCC)c1,-3.8640001000000006
Clc1c(c(Cl)ccc1Cl)-c1c(Cl)ccc(Cl)c1,-7.190000099999999
Clc1c(Cl)cc(c(Cl)c1)-c1c(Cl)cc(Cl)cc1,-7.9499998
Clc1c(c(Cl)ccc1Cl)-c1cc(Cl)c(Cl)cc1,-7.650000099999999
Clc1c(c(Cl)ccc1Cl)-c1c(Cl)cc(Cl)c(Cl)c1,-7.929999799999999
Clc1c(Cl)c(-c2c(Cl)c(Cl)c(Cl)cc2)ccc1Cl,-9.0129995
Clc1c(Cl)c(Cl)cc(c1Cl)-c1cc(Cl)c(Cl)cc1,-7.830999900000001
Clc1c(c(Cl)ccc1)-c1c(Cl)cccc1,-5.9000001
Clc1c(c(Cl)ccc1)-c1cc(Cl)ccc1,-6.823999900000001
Clc1c(c(Cl)ccc1)-c1ccc(Cl)cc1,-6.2090001
Clc1c(Cl)cccc1-c1c(Cl)cccc1,-5.9439998
Clc1c(Cl)cccc1-c1ccc(Cl)cc1,-6.2589998
Clc1c(Cl)ccc(-c2ccc(Cl)cc2)c1,-6.553999900000001
Clc1c(Cl)cccc1-c1c(Cl)c(Cl)ccc1,-7.271999799999999
O=C(O)CC=1C(=O)NC(=O)NC=1C,-2.3110001
ClCC(=O)N(CC(=O)OCC)c1c(CC)cccc1CC,-3.4730000000000003
O=C(OCC)c1ccc(N=Nc2c(N)cc(N)cc2)cc1,-3.375
OC(CC(O)(C)c1c2c(ccc1)cccc2)(C)C,-3.2420001
Clc1cc2Oc3c(Oc2cc1)ccc(Cl)c3,-7.1810002000000015
I/C(/C(=O)O)=C/Br,-1.212
N=C(Nc1oc2c(n1)cccc2)N,-2.7650001
Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)c(Cl)c3,-10.949000000000002
Clc1c2Oc3c(Oc2ccc1)cccc3,-5.7199998
Clc1c(Cl)cc(Cl)c2Oc3c(Oc12)cccc3,-7.533999900000001
Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)cc3,-9.4729996
O=C(OC)/C(=C/C(=O)O)/C,-0.75199997
O=C(OC)C1C(C(=O)OC)C2C=CC1C2,-1.202
Clc1c(Cl)c(Cl)cc(c1Cl)-c1cc(Cl)c(Cl)c(Cl)c1,-8.7200003
O=C(Nc1ccccc1)CNC(=O)C,-1.568
Clc1c(OCC#C)cc(N2C(=O)OC(C(C)(C)C)=N2)c(Cl)c1,-5.9650002
O=C1N(CC)C(=O)c2n(C)cnc2N1C,-0.71899998
O=[N+]([O-])c1sc(C(=O)NN)cc1,-1.971
O=C(OCC)/C(/NC=O)=C/C=C/c1ccccc1,-3.3480000000000003
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)c(Cl)cc(Cl)c1,-8.680000300000001
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)c(Cl)cc(Cl)c1Cl,-9.1999998
O=C(OC(C=O)C(OC(=O)C)C(OC(=O)C)C(O)COC(=O)C)C,-1.354
O=[N+]([O-])c1c(NC(CC)CC)c([N+](=O)[O-])cc(C)c1C,-5.9720001
Clc1c(Oc2ccc(OC(C(=O)O)C)cc2)ccc(Cl)c1,-2.859
N(C)(C)c1nc2nccnc2cn1,0.359
O=C(OCC)/C=C(/C=C/CC(CCCC(C)C)C)\C,-5.125
ClC=1C(=O)N(c2ccc(F)cc2)C(=O)C=1Cl,-4.6440001
O=C(c1cc(C)c(OC)cc1)c1cc(C)ccc1,-5.079999900000002
O=C1N(N)C(C)=NN=C1c1ccccc1,-2.0510001
Clc1c(c(Cl)ccc1)-c1c(Cl)ccc(Cl)c1,-6.788000099999999
Clc1c(Cl)cccc1-c1c(Cl)cccc1Cl,-6.3010001
Clc1c(Cl)cccc1-c1c(Cl)cc(Cl)c(Cl)c1,-7.059999900000001
SC(=O)CCCCCCCCC(S)=O,-3.069
O=[N+]([O-])c1cc(OC)c(N=Nc2c(C)cc(N(CCO)CCO)cc2)cc1,-5.348
O=[N+]([O-])c1c(N=Nc2c(C)cc(N(CCO)CCO)cc2)ccc([N+](=O)[O-])c1,-6.0
O=C(Nc1c(C)cc(OCC)cc1)C,-1.839
Cc1c2-n3c(Sc2ccc1)nnc3,-2.073
O=C(OCCCCCCCCCC)C(O)C,-1.35
O=C(O)C1CN(C)C(=O)C1,-0.954
Clc1n(C(C)C)nc(OP(=S)(OCC)OCC)n1,-3.658
Clc1c(Oc2cc(C(=O)OC)c([N+](=O)[O-])cc2)ccc(Cl)c1,-5.934
O=C(Nc1cc(C(=O)C)ccc1)N,-1.874
Clc1c(Oc2cc(OCC)c([N+](=O)[O-])cc2)ccc(C(F)(F)F)c1,-6.494
Clc1ccc(OC(C(=O)C(C)(C)C)n2ncnc2)cc1,-3.6140001000000006
S(=O)(=O)(N(CCCCC(=O)O)C)c1ccccc1,-1.558
O=C(OCCCCC)c1cnccc1,-2.378
O=C(O)COc1c(OCC(=O)O)cccc1OCC(=O)O,-1.3630000000000002
O=C(OCC)NC(=O)CC(=O)NC(=O)OCC,-0.99299997
SC(=O)CCCCCCC(S)=O,-2.2349999
Brc1ccc(S(=O)(=O)CC(=O)OC)cc1,-2.48
Cc1snnc1,0.096000001
ClCC(=O)N(CCOC)c1c(C)cccc1C,-2.046
OC(c1ccccc1)(c1ccccc1)C1CCN(CCCC(O)c2ccc(C(C)(C)C)cc2)CC1,-6.690000099999999
S(P(=O)(OCC)C)CCN(C(C)C)C(C)C,-0.94999999
O=C(N)COC(=O)c1c(OC(=O)C)cccc1,-1.791
O=C(OCC)COC(=O)c1c(OC(=O)C)cccc1,-2.5799999
Clc1c(NC(=O)CC#N)cccc1,-2.2980001
Clc1c(Cl)cc2c(oc3c2cc(Cl)c(Cl)c3)c1,-8.645999900000001
ClCC(=O)N(C(COC)C)c1c(CC)cccc1C,-2.7290001
O=C1N(C)C(N(C)C)=NC(=O)N1C1CCCCC1,-0.88300002
P(=O)(OCCCC)(OCCCC)C1(NCCCC)CCCCC1,-3.3099999
S(/C(/SCc1ccc(C(C)(C)C)cc1)=N/c1cnccc1)CCCC,-5.5710001
Clc1c(Oc2ccc(OC(C(=O)OC)C)cc2)ccc(Cl)c1,-5.630000099999998
S=C(SC(C(=O)O)C)OCC,-1.449
O=C(N(CC(OC)OC)C)Nc1sc(C(C)(C)C)nn1,-1.868
ClCC(OC)Oc1c(OC(=O)NC)cccc1,-2.3010001
O=C1OC2CC3(OC(C)C(C)CC3)OC(C/C=C(/C)\CC(C)/C=C\C=C\3/C4(O)C(C(O)C(C)=CC14)OC/3)C2,-5.7789998
O=C1OC2CC3(OC(CC)C(C)CC3)OC(C/C=C(/C)\CC(C)/C=C\C=C\3/C4(O)C(C(O)C(C)=CC14)OC/3)C2,-4.8769999
O=C(Nc1snnc1)Nc1ccccc1,-4.0419998
Clc1c(Oc2ccccc2)ccc(Cl)c1,-4.630000099999998
Clc1c(Cl)cc(Cl)cc1-c1c(Cl)cc(Cl)c(Cl)c1,-8.5799999
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(N1CCNCC1)nc2,-2.974
O=C(Nc1ccccc1)NC=1C(=O)N(N(C)C=1C)c1ccccc1,-2.3039999
O=C(NCC)NC=1C(=O)N(N(C)C=1C)c1ccccc1,-1.825
O=C1N(N(c2ccccc2)C(C)=C1)c1ccccc1,-3.0969999
O=C(O)C(CCCC(C(=O)O)C)C,-0.93199998
C(C)c1cc2c(cc3c(c2)cccc3)cc1,-6.886000200000002
S(CC(=O)O)C1CCCCC1,-1.3380001
O=C1C(CC)(C)OC(=O)N1,0.02
O=C(NCNCC)c1ccccc1,-0.075000003
O=C(N)c1c(O)ccc(O)c1,-1.683
O=C1OCC(C2C3(C)C(O)(C4C(C5(C)C(CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8)C(O)C7)C(O)C6)CC5)CC4)CC3O)CC2O)=C1,-2.901
ClC(Cl)=CC1C(C)(C)C1C(=O)OCc1cc(Oc2ccccc2)ccc1,-7.814000099999999
Clc1c(Cl)c(-c2c(Cl)cccc2)ccc1Cl,-6.829999900000002
Clc1c(c(Cl)ccc1Cl)-c1c(Cl)c(Cl)ccc1,-6.780000200000001
Clc1c(Cl)c(-c2c(Cl)c(Cl)ccc2)ccc1Cl,-7.0500002
Clc1c(c(Cl)c(Cl)cc1Cl)-c1c(Cl)ccc(Cl)c1,-7.423999799999999
Clc1c(c(Cl)c(Cl)cc1Cl)-c1c(Cl)c(Cl)ccc1Cl,-7.940000099999999
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)c(Cl)ccc1Cl,-8.1499996
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)cc(Cl)c(Cl)c1,-7.9070000999999985
Clc1c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)ccc1Cl,-8.420999499999999
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)c(Cl)c(Cl)cc1,-8.2600002
Clc1c(Cl)cc(-c2c(Cl)cc(Cl)c(Cl)c2)cc1Cl,-8.2089996
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)c(Cl)cc(Cl)c1,-9.1000004
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)cc(Cl)c(Cl)c1,-9.5
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)c(Cl)cc(Cl)c1Cl,-10.411
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)c(Cl)c(Cl)cc1,-9.2910004
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)ccc(Cl)c1,-7.678999900000001
Clc1c(c(Cl)ccc1Cl)-c1c(Cl)c(Cl)cc(Cl)c1,-7.822
S(C(=O)N(CCC)CCC)Cc1ccccc1,-4.2800002
BrC(Br)=C[C@H]1[C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C,-8.4020004
N(c1nc(C)cc(C)n1)c1ccccc1,-3.217
Clc1c(Cl)c2c(c(Cl)ccc2)cc1Cl,-7.856999900000001
Clc1c2c(c(Cl)cc(Cl)c2)cc(Cl)c1,-7.822999999999999
S(=O)(=O)(Nc1c(C)cc(C)c(NC(=O)C)c1)C(F)(F)F,-3.2360001
O=COC(COC=O)C,-3.1860001
S(=O)(=O)(C(S(=O)(=O)CCCC)S(=O)(=O)CCCC)CCCC,-2.974
O=C1C(CCCC)(C)C(=O)NC(=O)N1,-2.0420001
O=C1C(CC(C)C)(C)C(=O)NC(=O)N1,-2.0420001
Clc1c(Cl)c(OC)ccc1Cl,-4.2919998
S(=O)(=O)(O)C(S(=O)(=O)O)S(=O)(=O)O,-2.4860001
O=C(NCCNC(=O)CCCC)CCCC,-1.814
ClC(Cl)(Cl)C(Cl)OP(=S)(OCC)OCC,-5.526
S(C)c1cc(O)cc(O)c1,-1.796
S(CCCC)c1cc(O)cc(O)c1,-2.5190001
Clc1c(Cl)c(Cl)cc(Cl)c1-c1c(Cl)cccc1,-7.434999900000001
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)c(Cl)ccc1,-8.420999499999999
O=S1(=O)C(C)=C(C)S(=O)(=O)CC1,-1.66
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)cccc1,-7.522999799999999
P(=O)(OCCC)(OCCC)OCC,-0.98000002
N1(c2ccccc2)CCSCC1,-1.2539999
O=C1N(C)C=2N(C)C(=O)NC=2C(=O)N1,-2.5680001
O=C1N(C)C=2NC(=O)NC(=O)C=2N1,-3.938
O=C1N(c2sc(C(C)(C)C)nn2)C(O)CN1C,-1.877
Clc1nnc(c(OC(SCCCCCCCC)=O)c1)-c1ccccc1,-5.402
Clc1c(c(Cl)ccc1Cl)-c1ccccc1,-6.4899998
Clc1c(Cl)c(-c2ccccc2)ccc1Cl,-6.1799998
Clc1c2c(cc(Cl)c1)ccc(Cl)c2,-6.5560002000000015
Clc1c(Cl)cc2c(c1)cc(Cl)cc2,-7.142000200000001
O=C(N(C)C)Nc1noc(C(C)(C)C)c1,-2.427
O=S1(=O)c2c(S(=O)(=O)c3c1cccc3)ccc(O)c2,0.41600001
O=C(N(c1ccccc1)C1(COC)CCN(CCc2sccc2)CC1)CC,-3.7060001
O=C1C(=C(O)c2c(O1)cccc2)C1c2c(cccc2)CC(c2ccc(-c3ccccc3)cc2)C1,-7.157000099999999
OC(CC(CCC)C)C,-1.877
