SMILES,LC50
ClC(=O)c1ccccc1C(Cl)=O,4.9
CNC(C)Cc1ccc(O)c(OC)c1,3.55
CS(=O)(=O)CCN,1.68
CCCCC[C@H]1[C@@H](CCC1=O)C(=O)OC,3.9
OC1CCCCC23CC12CC3,2.93
CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1,5.43
CNN,2.06
CC(O)C(=O)Nc1ccccc1,2.82
CC(C)CCCCCCCOP(O)(=O)OCCCCCCCC(C)C,6.16
CCNC1CCCCC1,3.52
CN(C)C(=[O+]n1nnc2ccccc12)N(C)C,3.4
Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,4.2
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,6.26
FC(F)C(F)(F)Oc1c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,8.31
COC(=O)c1nc(Cl)c(Cl)nc1N,3.69
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc12,5.92
CC(C)N1CCC(CC1)N(C(=O)Cc1ccccc1)c1ccc(Cl)cc1,5.63
CCCCOc1ccc(C=O)cc1OCC,4.97
CCOC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1O)N2C,3.16
ClSC(Cl)(Cl)Cl,5.17
CCN(CC)c1ccc(N=C2C(=Nn3c2nnc3-c2cccc(C)c2)C(C)(C)C)c(C)n1,7.46
OP1(=O)Oc2ccccc2-c2ccccc12,3.43
CN1CCN(CC1)C1=Nc2ccc(O)cc2Oc2ccc(Cl)cc12,5.06
CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1,4.69
CCSC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,6.27
CCCCCCC(C=O)=Cc1ccccc1,6.1
CNC(=O)Oc1cc(C)c(c(C)c1)S(C)(=O)=O,3.03
Nc1cc(Cl)ccc1Oc1ccccc1,5.17
[O-]C(=O)CC(=O)CC([O-])=O,3.15
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,3.39
Clc1ccc(cc1)C(c1ccccc1Cl)C(Cl)(Cl)Cl,7.4
CC1(C)[C@@H](C(Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,8.59
COC(=O)C(C)N(C(=O)CC(O)=O)c1c(C)cccc1C,4.6
CC(C)C(N)C(O)=O,1.27
Cc1ccc2ccccc2c1,4.44
CCOC(=O)CC(NC1CCC(CC2CCC(CC2)NC(CC(=O)OCC)C(=O)OCC)CC1)C(=O)OCC,5.7
CCOP(=S)(OCC)Oc1cc(on1)-c1ccccc1,6.63
O=C1C(=O)c2ncccc2-c2cccnc12,4.14
NC(=O)N(CO)CO,1.7
CC(=O)C(N=Nc1ccc(cc1)[N+]([O-])=O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,5.65
CCN1CCNCC1,1.98
NNc1cc(ncn1)N1CCOCC1,2.33
CN(C)C(CSC(N)=O)CSC(N)=O,3.65
CC(N)CCC=C(C)C,3.56
COC(=O)C1CCCC(C)C1,3.95
CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc12,8.06
NC(=O)NCCc1ccccc1,2.93
NS(=O)(=O)c1cc2c(NC(CSCc3ccccc3)=NS2(=O)=O)cc1Cl,4.72
CCOC(=O)C1CC(O)=CC(=O)C1,2.71
FC(F)(F)Oc1ccc(cc1)N=C=O,5.22
CCS(Cl)(=O)=O,2.79
Cc1ccc(cc1)S(=O)(=O)OCCN(CCOS(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(C)cc1,3.98
COc1cc2[nH]c(=O)c(=O)[nH]c2cc1N,3.49
Nc1ccc(cc1)S(=O)(=O)Nc1ccc(O)cn1,2.93
Oc1ncc(cc1Cl)C(F)(F)F,3.83
Cn1c(nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O)C(C)(C)N,3.9
Oc1cc(Cl)cc(Br)c1,4.63
CCCCC(CCC)c1ccccc1O,5.87
CSc1ccccc1,3.41
C=CN1CCCC1=O,3.02
Cc1ccc(Cl)cc1Cl,4.68
CC(C)(C)NCCOCCO,1.52
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,4.09
Cc1c(Cl)cccc1Nc1ccccc1C(O)=O,5.77
CC=C(C)C,3.16
CC(C)c1ccc(cc1)S(=O)(=O)c1ccc(C(C)C)c(O)c1O,6.06
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,6.06
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,6.11
CCCCC1C(=O)NN(C1=O)c1ccccc1,4.64
Oc1ccc(Cl)c(Cl)c1Cl,4.71
O=CC12CC=CCC1C1CC=CCC1O2,3.73
CC1NCCOC1c1ccccc1,3.13
Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,5.55
CCCCCCCCCCN(C)C,5.5
CC(O)COCC(C)O,1.66
CSC(=O)OC(C)Cl,4.39
Cc1nccn1C,3.08
CCOC(=O)CC(=O)C(F)(F)F,4.58
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,5.2
FC(F)(F)c1nc(Cl)sc1C(=O)OCc1ccccc1,6.03
COc1ccccc1C(=O)NS(=O)(=O)c1ccc(cc1)C(=O)NC1CC1,4.12
Cc1c(O)c(O)ccc1CCN,2.94
COc1ccc(cc1)C(C)=NO,3.47
COc1cc(C)c(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)c(C)c1C,7.41
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,4.89
CCC=CCCOC(=O)CC=CCC,5.04
Fc1ccc(Br)cc1,4.58
CCSCCOP(=S)(OC)OC,4.73
CC(C)(C)OC(=O)c1ccc(Br)cc1Oc1cnc2[nH]ccc2c1,6.56
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,7.53
CCOCCCNC(=O)C(O)C(C)(C)CO,2.65
CCOC=C,3.21
OC1=Nc2ccc(Cl)cc2C2(OCCN2C1)c1ccccc1Cl,5.11
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc12,4.47
CC(C)(C)c1cccc(c1)C(C)(C)C,6.3
OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.45
OC(=O)c1cccc(Cl)c1Cl,4.29
Cc1cccc2ccccc12,4.22
On1ccccc1=O,2.57
COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc12,5.25
CC(C)c1n[nH]c(=O)n1N,2.77
OS1(=O)=NC(=O)c2ccccc12,2.94
COC(=O)CN1CCCC1=O,3.27
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C=C,6.65
CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC12C,4.18
CC\C(C)=C\CCC(C)(O)C=C,4.23
CCCNC(=O)C(C)(C)CO,2.15
CCOP(=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,4.96
Oc1ccc2C[C@H]3NC[C@@]4(CCCC[C@H]34)c2c1,3.49
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,4.71
COc1ccc(OC)cc1,3.1
O=CC1CCC=CC1,3.38
COc1ccccc1[N+]([O-])=O,3.73
NC(Cc1ccccc1)C(O)=O,2.46
OC(=O)C(F)(F)C(F)(F)OC(F)(F)F,4.7
Cc1cc(ccc1Oc1ccc(SC(F)(F)F)cc1)-n1c(=O)[nH]c(=O)n(C)c1=O,5.66
CC(C)(C)S,2.92
COC(=O)C1=CCCN(C)C1,2.3
CC(C)OC(=O)c1ccc(O)cc1,3.88
CCCCOCCOCCOCOCCOCCOCCCC,2.94
COC(=O)C1CCCO1,3.41
O=Nc1ccccc1,3.37
CC1=NNC(=O)C1,2.61
CCCc1ccc(cc1)-c1ccc(cc1)C(C)=O,5.88
COc1cc(CCN)c(OC)cc1Br,3.84
CN(C)C(=O)CCCCCCCC=C,4.48
CC(C1CC1)C(=O)c1ccc(Cl)cc1,5.06
CCOP(=S)(OCC)Oc1ccccc1,5.12
ClCC=O,4.35
CCCCCCCCCO,4.26
COP(=S)(OC)Oc1ccc(cc1)S(=O)(=O)N(C)C,4.1
CCC[C@H]1CC[C@@H](CC1)c1ccc(cc1)C(=O)CCC,6.44
CCc1cc(C)cc(CC)c1N,3.92
COc1ccc(cc1)C(=O)CC(=O)c1ccc(cc1)C(C)(C)C,5.69
CCCCCCCCC=C,6.16
OC(=O)C(CCSSCCC(NC(=O)C(F)(F)F)C(O)=O)NC(=O)C(F)(F)F,4.59
Clc1cccc(N2CC[NH2+]CC2)c1Cl,3.97
CCN(CC)CC,1.81
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCN(C)CC1,4.77
C1COCCO1,1.15
Cc1ccc(COC(=O)C(=O)OCc2ccc(C)cc2)cc1,4.56
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)(=O)=O,4.91
CC(C)C(=O)OCC1OC(COC(C)=O)(OC2OC(COC(C)=O)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C2OC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,4.51
CSC(=O)c1cccc2nnsc12,4.86
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,5.1
ClC(=O)OC1CCCC1,4.18
CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1,4.85
ClCC(Cl)C(Cl)=C,4.06
CCCCCCCCCCCCCCCCC#N,5.5
CCOP(=O)(CC(O)=O)OCC,3.08
CCCCCCCCc1ccccc1OCCO,5.34
C[C@@H]1CCC(C2C=C(C)CCC12)C(=C)C(O)=O,5.68
OCc1cncs1,3.49
CCOc1ccccc1C(N)=O,3.43
CS(=O)(=O)Oc1ccc(cc1)-c1cc2ccc(OS(C)(=O)=O)cc2s1,4.3
CC(C)(C)c1ccc(cc1)C#N,4.03
CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,5.3
CCOC(=O)C(C)C1CCCCC1,4.57
CC(C)(C)OC(=O)C1CC(=O)CN1C(=O)OC(C)(C)C,4.16
CCC(C(Cl)=O)c1ccccc1,4.64
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,5.67
CC(=O)OCOC(CCl)CCl,5.24
OCCNc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,4.87
COc1c(Cl)ccc(B(O)O)c1F,3.89
O=CC1CCOC1,2.97
CC(=O)C(OOC(C(C)=O)C(C)=O)C(C)=O,3.27
CNC(C)=O,1.89
C(CN1CCCC1)N(Cc1ccccc1)c1ccccc1,4.97
Cc1cc(c(O)c(C)c1C)C(C)(C)C,5.13
OS(=O)(=NCl)c1ccccc1,3.49
COC(=O)CNS(=O)(=O)c1ccsc1C(=O)OC,4.38
CC(C)OC(Cl)=O,2.94
CC(=O)Oc1ccccc1,3.58
Cc1nn(C)c(Oc2ccccc2)c1\C=N\OCc1ccc(cc1)C(=O)OC(C)(C)C,6.69
CCCCCCC1C(CCC1=O)C(=O)OC,4.31
CCCCS(O)(=O)=O,2.53
CC1OC1C,2.22
CN(C)c1nc(N)nc(OCC(F)(F)F)n1,3.6
CCc1ccc(C)cc1,4.29
CCC(CC)CC1(CCCCC1)C(Cl)=O,5.5
CCN(CC)CCn1c2ccccc2nc(Cc2ccc(OC)cc2)c1=O,4.54
CC(C)(C)C(=O)OCC1OC(Br)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,6.88
CCCCOCC(C)OCC(C)O,3.23
CNc1ccc(O)cc1,3.01
CC1CCC23CCC(=O)C2C1(C)C(CC(C)(C=C)C(O)C3C)OC(=O)CO,4.6
COC(=O)CCCC(=O)OC,3.08
CC1=NN(C(=O)C1)c1ccccc1,3.91
CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1,4.95
NCCCC(O)=O,2.07
Clc1cc(Cl)cc(c1)N=C=O,6.22
Cc1c(N)cccc1N,2.33
CC(N(C(=O)CC(O)=O)c1c(C)cccc1C)C(O)=O,4.27
CC(=CC(C)(C)C)C(O)C(C)(C)C,4.05
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,3.87
Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,5.72
CC(=O)C(\C)=C\CC1CC=C(C)C1(C)C,5.36
CC(=O)c1ccc(c(C)c1Cl)S(C)(=O)=O,3.61
CCCCNc1ccccc1,4.09
COC(=O)N(C(=O)N1COC2(Cc3cc(Cl)ccc3C2=N1)C(=O)OC)c1ccc(OC(F)(F)F)cc1,6.41
CCOC(OCC)OCC,2.61
NC(C(O)c1ccccc1)C(O)=O,2.26
NS(=O)(=O)c1ccc(Cl)s1,4.05
C=CC(=O)OCCCCOC(=O)Oc1ccc(cc1)C(=O)c1ccccc1,5.38
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Br)cc1,3.76
CC(c1ncncc1F)C(Cn1cncn1)(OS(=O)(=O)C[C@@]12CCC(CC1=O)C2(C)C)c1ccc(F)cc1F,4.8
Oc1ccc2cc[nH]c2c1,3.9
CCC(COCC1CO1)(COCC1CO1)COCC1CO1,2.27
CC=Cc1cccc2c1oc(c(C)c2=O)-c1ccccc1,6.72
CC(C)(C)n1ncc(SCc2ccc(cc2)C(C)(C)C(O)=O)c(Cl)c1=O,5.74
CCN(CC)c1ccc(N=Nc2sc(cc2C(C)=O)[N+]([O-])=O)c(NC(C)=O)c1,6.92
CCCCCOC(=O)CC,3.8
OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,4.52
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,5.13
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,4.57
Cc1ccn2nc(nc2n1)S(=O)(=O)Nc1c(F)cccc1F,4.53
CCCCCCCC(=O)OC1COC2C(COC12)OC(=O)CCCCCCC,6.71
CCN(C(C)C)C(C)C,2.89
CCCCC\C(C=O)=C/c1ccccc1,5.61
FC(=O)c1cc(Cl)c(F)c(Cl)c1F,5.77
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,6.16
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(Cl)=O,6.24
Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N,2.73
CCCCOc1cc(ccc1N)C(=O)OCCN(CC)CC,4.8
COc1ccc(NC(C)=O)cc1,3.37
CC(C)c1ccc(cc1)C(=O)CC(=O)c1ccccc1,5.22
CC(CN1c2ccccc2Sc2ccc(cc12)S(=O)(=O)N(C)C)N(C)C,4.83
C[C@H](Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(O)=O,5.85
CCCCCCCCCCOC(=O)C(C)=C,6.0
CC1=C(SCCO1)C(=O)Nc1ccccc1,4.67
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,5.06
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,5.93
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,5.05
C[N+](C)(C)CC([O-])=O,1.55
ClCC(Cl)C=C,4.16
COc1ccccc1N,2.88
CCCCCCCCCCC1CO1,5.85
Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.31
CCCCC(C)C,5.22
NC(N)=S,1.78
[O-][N+](=O)OCCO[N+]([O-])=O,4.26
BrCCCCCCBr,5.43
CC(C)(C1CCCO1)C1CCCO1,2.79
CCCCCCCCCCCC[N+](C)(C)C,5.91
Oc1cccc(c1O)S(Cl)(c1ccccc1)c1ccccc1,4.33
COC1CCC2(CC1)NC(=O)C(O)(C2=O)c1cc(C)ccc1C,4.04
CC(C)=C(C)CCC(C)(O)C#C,3.5
CCCCCCCCCCCC(=O)OCC(O)CO,4.38
CN1\C(=C(/O)Nc2cc(C)on2)C(=O)c2ccccc2S1(=O)=O,5.63
CC12CCC(CC1)C(C)(C)O2,3.2
Cc1ccc2cc3ccccc3cc2c1,5.82
CCC(CC)(C(O)=O)c1ccccc1,4.79
CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,7.48
CC(O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O,3.09
CC(C)(C)c1ccc(CCC=O)cc1,4.62
ClC(=O)c1c(Cl)cccc1Cl,4.83
CC(=C)C(=O)OCCOC(=O)C(C)=C,3.83
CCCCCCCC#N,3.93
Clc1ccc(cc1)S(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,6.61
CC1CC(C)(C)c2ccc(cc2C1(C)C)C(O)=O,5.27
NC(CCCl)=NS(N)(=O)=O,3.41
CC(C)NC(=O)NC(C)C,3.0
CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O,6.47
CCCCCCCCCCCCCOCC1CO1,5.88
CSCC(O)=O,3.11
CN(C)C(=O)SCCCCOc1ccccc1,4.3
Clc1ccc2n(C3CCN(CCCn4c5ccccc5[nH]c4=O)CC3)c(=O)[nH]c2c1,4.64
CC(C)CC(C)c1ccccc1N,4.61
Cc1cc(CC=C)c(O)c(c1)-n1nc2ccccc2n1,6.05
CCN(CC)CCCN,2.52
Cc1ccc(cc1)S(=O)(=O)NC(=O)NC1C(O)C2(C)CCC1C2(C)C,5.38
C\C=C\C(O)=O,3.43
CCCCCCC(CO)CCCC,5.23
COc1ccccc1N=NC(C(C)=O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,5.53
COCC=CCCCC=C,4.52
CN(C)CCOC(=O)C(C)=C,3.54
CC(C#N)c1cccc(c1)C(=O)c1ccccc1,4.5
CCCCCC1=CCCC1=O,4.09
COC(=O)C1(O)CC(CO)=NN1c1ncccc1Cl,3.17
CCC(C)c1ccccc1,4.66
Oc1cc(C=O)cc(c1O)[N+]([O-])=O,5.1
CCCCCCCCCCCCc1ccccc1S(O)(=O)=O,6.42
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(O)=O,2.47
FC(F)(F)C(F)(F)C(Cl)Cl,4.83
Nc1cc(cc(c1O)[N+]([O-])=O)S(O)(=O)=O,3.93
CCCCCCCCc1c(CC)nc2cnnn2c1N,4.86
CC(=O)c1cccc(c1)C(F)(F)F,4.44
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(O)=O,2.88
CCCCCCCCOC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,7.02
CCC(Oc1ccccc1)C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O,5.81
COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.76
FC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,6.26
CCN(CCOC(C)OCC(C)C)c1ccc(cc1)N=Nc1ccccc1,6.63
CCCCCC#CC(O)=O,4.24
OCCCCCO,0.99
CC(=C)Cn1c(=O)n(CC(C)=C)c(=O)n(CC(C)=C)c1=O,3.25
Clc1ccccc1Nc1nc(Cl)nc(Cl)n1,5.42
C[C@@H]([C@H](O)c1ccccc1)N(C)C,3.66
CCSc1nc2ccccc2s1,4.4
CC1(C)OC(CN1C(=O)C(Cl)Cl)c1ccco1,5.08
CCC(CO)(COCC=C)COCC=C,3.79
CC(C)(O)C(=O)c1ccc(Cc2ccc(cc2)C(=O)C(C)(C)O)cc1,4.72
CC(C)N1C2CCC1CC(=O)C2,2.44
COC(=O)C1CSC(C)C1=O,3.31
CC(C)(O)CCO,0.99
CN(C)C(O)=NC1CCC2C3CCC(C3)C12,5.26
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,5.82
Oc1ccc2c(Cl)cc(Cl)cc2c1O,5.52
Oc1ccc(cc1)-c1ccc(O)cc1,4.55
CCOc1ccccc1,3.34
O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,1.42
BrCC(=O)OC\C=C/COC(=O)CBr,5.72
CCN(CC)CCCN(C)C,2.55
Cc1ccc(Cl)c(NS(=O)(=O)c2nc(N)n[nH]2)c1Cl,4.19
C=CCOCC1CO1,3.24
OCCCC(O)=O,2.2
Nc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,4.33
Fc1cc(Cl)ccc1C(=Cc1cccc(Cl)c1F)C#N,6.74
COc1ccc(O)cc1C(C)(C)C,4.64
CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1,2.74
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,6.41
CN(C)CCOc1ccc(cc1)C(=C(\CCCl)c1ccccc1)\c1ccccc1,7.65
CC(C)C(=O)OC(C)OC(=O)ON1C(=O)CCC1=O,3.77
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,7.48
NCCCS(O)(=O)=O,2.38
CC(C)C(C)(c1ccc(O)cc1)c1ccc(O)cc1,5.52
CCCCNC(=O)CCC(NC(=O)C(CC)CCCC)C(=O)NCCCC,5.44
Cc1ccc(C)c(c1)[N+]([O-])=O,3.8
[O-][N+](=O)c1ccccc1Cl,3.76
OCCN(CCO)N=O,1.85
CC(C)C1(C)N=C(NC1=O)c1ncccc1C(O)=O,3.93
C1CCN(CC1)c1nc2ccccc2s1,5.09
O=S1(=O)CCCO1,2.07
COc1cc(CC(C)N)c(OC)cc1Br,4.26
CC#N,1.42
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(cnn2C)-c2nnn(C)n2)n1,3.9
CC1C(C)(C)C2=C(c3ncncc3CC2)C1(C)C,4.32
Nc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,3.6
[O-][N+](=O)c1ccc(Cl)cc1Cl,6.05
CN(C)CCc1c[nH]c2cccc(O)c12,4.44
CCCCCCCCCCCCCCO,5.66
Clc1ccc2C(=O)OC(=O)c2c1,5.24
OC(CCN1CCCCC1)(C1C2C3CC1CC23)c1ccccc1,5.61
COC(=O)c1ccc(cc1)C(=O)OC,3.58
CNC(S)=S,3.26
N#CCC(C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,5.35
C(Cc1c[nH]c2ccccc12)C1CCNCC1,4.56
ClCCCCCCCl,4.61
COP(=O)(OC)SCn1nnc2ccccc2c1=O,3.46
C=CS(=O)(=O)CC(=O)NCCNC(=O)CS(=O)(=O)C=C,3.21
CCC[C@H](N1[C@@H](C)C(=O)OC1=O)C(=O)OCC,3.79
CC12CC(C=C1)C1C2C(=O)OC1=O,3.89
OC(=O)CCCCCCl,3.78
CC(C)[N-]C(C)C,2.13
CCN(CC)C(=O)c1ccc(O)c(OC)c1,4.0
[O-][N+](=O)c1cccc(Cl)c1Cl,4.85
CCCCCCCCCCCC(=O)NCCNCCO,4.57
NC(N)=Nc1ccc(cc1)C#N,2.76
CCOc1ccccc1OS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,3.9
CCCOc1nn(C(=O)N=S(O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,4.3
CC(C)NCC(O)c1cc(O)cc(O)c1,3.2
CN1CCN(CC1)C(c1ccccc1)c1ccccc1,4.16
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,7.1
CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,5.15
ClCCN(CCCl)P1(=O)OCCCN1CCCl,3.48
CC1(C)OC2C(O)CC(NC(=O)OCc3ccccc3)C2O1,4.83
BrCCBr,4.69
CCCCCCCC[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1,6.09
CNC(C)C(=O)c1ccc2OCOc2c1,4.14
COC(Cl)=O,3.19
COc1ccc(cc1)C1CCC(=O)CC1,4.08
Cc1cc(C)c(N)c(Cl)c1,4.06
OC(=O)Cc1cccc2ccccc12,4.68
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,7.29
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1N=C(S)NC(C)(C)C,8.06
CC(C)CCOC(S)=S,5.13
ClCC(=O)N(CC=C)CC=C,4.56
CC(C)(\N=N\C(C)(C)C(N)=N)C(N)=N,3.31
CCCCCc1ccc(C)cc1O,5.08
CN(C)CCOc1ccccc1Cc1ccccc1,4.73
Cc1nn(C)c(Cl)c1C(Cl)=O,3.85
OCCOc1ccccc1,2.64
N1c2ccccc2Sc2ccccc12,4.83
C=COCCOCCOC(=O)C=C,4.07
OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,3.39
CNCCCN1c2ccccc2CCc2ccc(Cl)cc12,5.38
CC1(C)C2CCC1(C)C(C2)C1CCC(=O)CC1,5.79
NCCCOCCCCOCCCN,2.4
CCCCC(CC)COC(=O)C1CC2OC2CC1C(=O)OCC(CC)CCCC,7.19
OC(=O)c1ccccc1SSc1ccccc1C(O)=O,5.33
FC(F)(F)C(F)(F)F,3.75
OP(=O)(OC(CCl)CCl)OC(CCl)CCl,4.7
CCN(CC)CCOC(=O)C(C)=C,3.63
COC(=O)C=CC#CC#CC=CC,5.72
CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,4.48
CC(C)(C)OC(=O)NC(Cc1ccccc1)C1CO1,4.69
CC(C)C1OCC(CO1)C(O)=O,2.43
ClC1=C(Cl)C2(Cl)C3C=CCC3C1(Cl)C2(Cl)Cl,6.21
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,3.76
OC(=O)CS(=O)C(c1ccccc1)c1ccccc1,3.27
CSc1ccc(CC(C)N)cc1,3.32
COC(=O)CCl,3.42
CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C(O)=O)O1,3.63
CCCCCCCCCCCCBr,5.7
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,6.59
CCCCCCCC\C=C/CCCCCCCC(Cl)=O,6.2
CCON=C(C(O)=O)c1nsc(N)n1,3.49
CC(=O)C1C(=O)OC(C)=CC1=O,3.23
CC1=CC(C)(C)CC(=O)C1,2.49
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,2.76
CCCCCCCCSSCCl,5.57
CNC(=O)Oc1cccc2C(=O)C(C)(C)Oc12,4.13
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O,4.85
CN(CCCCCC(O)=O)S(=O)(=O)c1ccccc1,3.0
OCCCCCCCl,3.39
C(C1CO1)N(CC1CO1)c1ccc(Cc2ccc(cc2)N(CC2CO2)CC2CO2)cc1,4.51
CC(O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12,2.65
CC(C)=CCC\C(C)=C\COC(C)=O,4.56
OCNC(=O)c1cccnc1,2.76
CC(C)C1OCCN1CCO,1.9
CCN(CC)CC#CCO,2.61
O=CC#N,2.87
CCCCCCCC(C)=O,4.01
CCCCO[P+](C)=O,3.36
Cc1cccc(C=C)c1,4.09
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,6.32
COC(=O)c1ccc(N)cc1,3.16
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,3.31
OCc1cccnc1,2.37
COc1ccc(cc1[N+]([O-])=O)C(=O)c1cccc(Cl)c1,5.13
CCN(C)C(C)C(O)c1ccccc1,4.04
CCOC(=O)C(=CNc1ccc(OCC)cc1)C(=O)OCC,5.79
CC(C(O)=O)c1ccc(c(F)c1)-c1ccccc1,5.47
CC(=O)C1CCOC1=O,2.39
COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,4.23
